"","CustomerID","Frequency","Recency","Monetary","rankR","rankF","rankM","groupRFM","Country","Customer_Segment"
"2361",15526,4,66,21.98,5,1,1,511,"United Kingdom","New Customers"
"2362",15527,166,51,616.02,5,3,4,534,"United Kingdom","Loyal Customers"
"2363",15528,26,287,67.8,2,1,1,211,"United Kingdom","Lost Lowest"
"2364",15529,674,55,1160.59,5,5,5,555,"United Kingdom","Loyal Customers"
"2365",15530,108,54,307.1,5,2,2,522,"United Kingdom","Potential Loyalist"
"2366",15531,228,41,692.66,5,4,5,545,"United Kingdom","Loyal Customers"
"2367",15532,263,58,1036.36,5,5,5,555,"United Kingdom","Loyal Customers"
"2368",15533,86,52,340.53,5,2,3,523,"United Kingdom","Potential Loyalist"
"2369",15535,78,206,381.7,3,2,3,323,"United Kingdom","Need Attention"
"2370",15537,24,196,92.69,4,1,1,411,"United Kingdom","Promising"
"2371",15539,41,40,55.09,5,1,1,511,"United Kingdom","New Customers"
"2372",15540,15,44,25.7,5,1,1,511,"United Kingdom","New Customers"
"2373",15541,29,147,60.73,4,1,1,411,"United Kingdom","Promising"
"2374",15543,28,321,61.58,2,1,1,211,"United Kingdom","Lost Lowest"
"2375",15544,261,41,416.33,5,5,3,553,"United Kingdom","Loyal Customers"
"2376",15545,81,87,218.05,5,2,2,522,"United Kingdom","Potential Loyalist"
"2377",15547,702,40,1827.52,5,5,5,555,"United Kingdom","Loyal Customers"
"2378",15549,116,110,381.43,5,3,3,533,"United Kingdom","Potential Loyalist"
"2379",15550,61,37,171.04,5,2,2,522,"United Kingdom","Potential Loyalist"
"2380",15551,29,69,113.99,5,1,1,511,"United Kingdom","New Customers"
"2381",15552,17,250,30.33,3,1,1,311,"United Kingdom","About To Sleep"
"2382",15553,56,93,134.98,5,1,1,511,"United Kingdom","New Customers"
"2383",15554,14,310,67.35,2,1,1,211,"United Kingdom","Lost Lowest"
"2384",15555,925,45,1563.83,5,5,5,555,"United Kingdom","Loyal Customers"
"2385",15556,31,57,55.49,5,1,1,511,"United Kingdom","New Customers"
"2386",15557,20,61,71.19,5,1,1,511,"United Kingdom","New Customers"
"2387",15561,31,44,143.02,5,1,1,511,"United Kingdom","New Customers"
"2388",15562,1,384,3.45,1,1,1,111,"United Kingdom","Lost Lowest"
"2389",15563,117,41,224.97,5,3,2,532,"United Kingdom","Potential Loyalist"
"2390",15565,8,83,36.53,5,1,1,511,"United Kingdom","New Customers"
"2391",15567,7,51,22.65,5,1,1,511,"United Kingdom","New Customers"
"2392",15568,53,35,135.49,5,1,1,511,"United Kingdom","New Customers"
"2393",15569,31,136,67.12,4,1,1,411,"United Kingdom","Promising"
"2394",15570,330,40,1240.06,5,5,5,555,"United Kingdom","Loyal Customers"
"2395",15571,57,44,153.99,5,1,1,511,"United Kingdom","New Customers"
"2396",15572,215,37,783.38,5,4,5,545,"United Kingdom","Loyal Customers"
"2397",15573,104,64,297.01,5,2,2,522,"United Kingdom","Potential Loyalist"
"2398",15574,168,210,422.75,3,3,3,333,"United Kingdom","Need Attention"
"2399",15576,45,70,161.15,5,1,1,511,"United Kingdom","New Customers"
"2400",15577,39,184,119.36,4,1,1,411,"United Kingdom","Promising"
"2401",15578,13,195,31.05,4,1,1,411,"United Kingdom","Promising"
"2402",15579,51,101,206.38,5,1,2,512,"United Kingdom","Potential Loyalist"
"2403",15581,151,153,3610.2,4,3,5,435,"United Kingdom","Loyal Customers"
"2404",15582,44,57,105.47,5,1,1,511,"United Kingdom","New Customers"
"2405",15584,125,56,383.74,5,3,3,533,"United Kingdom","Potential Loyalist"
"2406",15585,31,209,70.19,3,1,1,311,"United Kingdom","About To Sleep"
"2407",15587,9,83,26.25,5,1,1,511,"United Kingdom","New Customers"
"2408",15589,30,285,128.94,2,1,1,211,"United Kingdom","Lost Lowest"
"2409",15590,1,322,30.19,2,1,1,211,"United Kingdom","Lost Lowest"
"2410",15592,24,79,37.55,5,1,1,511,"United Kingdom","New Customers"
"2411",15593,5,103,16.65,5,1,1,511,"United Kingdom","New Customers"
"2412",15594,104,48,329.62,5,2,2,522,"United Kingdom","Potential Loyalist"
"2413",15596,84,133,366.21,4,2,3,423,"United Kingdom","Potential Loyalist"
"2414",15597,23,62,38.35,5,1,1,511,"United Kingdom","New Customers"
"2415",15598,16,68,38.29,5,1,1,511,"United Kingdom","New Customers"
"2416",15599,52,59,98.23,5,1,1,511,"United Kingdom","New Customers"
"2417",15601,414,44,1126.65,5,5,5,555,"United Kingdom","Loyal Customers"
"2418",15602,54,41,158.84,5,1,1,511,"United Kingdom","New Customers"
"2419",15603,2,111,1.01,5,1,1,511,"United Kingdom","New Customers"
"2420",15604,17,85,26.24,5,1,1,511,"United Kingdom","New Customers"
"2421",15605,67,69,307.42,5,2,2,522,"United Kingdom","Potential Loyalist"
"2422",15606,91,90,326.97,5,2,2,522,"United Kingdom","Potential Loyalist"
"2423",15607,13,369,15.28,1,1,1,111,"United Kingdom","Lost Lowest"
"2424",15608,60,61,195.34,5,2,2,522,"United Kingdom","Potential Loyalist"
"2425",15609,18,215,93.84,3,1,1,311,"United Kingdom","About To Sleep"
"2426",15610,6,84,11.24,5,1,1,511,"United Kingdom","New Customers"
"2427",15611,45,42,258.18,5,1,2,512,"United Kingdom","Potential Loyalist"
"2428",15612,6,69,36.85,5,1,1,511,"United Kingdom","New Customers"
"2429",15615,429,43,1110.37,5,5,5,555,"United Kingdom","Loyal Customers"
"2430",15618,49,65,126.351,5,1,1,511,"United Kingdom","New Customers"
"2431",15619,3,43,13.25,5,1,1,511,"United Kingdom","New Customers"
"2432",15620,104,83,384.71,5,2,3,523,"United Kingdom","Potential Loyalist"
"2433",15621,18,37,40.3,5,1,1,511,"United Kingdom","New Customers"
"2434",15622,214,36,944.23,5,4,5,545,"United Kingdom","Loyal Customers"
"2435",15623,19,174,81.52,4,1,1,411,"United Kingdom","Promising"
"2436",15624,34,149,124.31,4,1,1,411,"United Kingdom","Promising"
"2437",15625,68,133,109.51,4,2,1,421,"United Kingdom","Potential Loyalist"
"2438",15626,49,107,80.7,5,1,1,511,"United Kingdom","New Customers"
"2439",15628,157,37,358.36,5,3,3,533,"United Kingdom","Potential Loyalist"
"2440",15630,61,78,175.58,5,2,2,522,"United Kingdom","Potential Loyalist"
"2441",15632,177,48,486.02,5,4,3,543,"United Kingdom","Loyal Customers"
"2442",15634,15,50,55.9,5,1,1,511,"United Kingdom","New Customers"
"2443",15636,25,122,79.28,4,1,1,411,"United Kingdom","Promising"
"2444",15637,15,85,45.4,5,1,1,511,"United Kingdom","New Customers"
"2445",15638,2,334,9.75,2,1,1,211,"United Kingdom","Lost Lowest"
"2446",15639,25,167,107.71,4,1,1,411,"United Kingdom","Promising"
"2447",15640,495,37,1421.29,5,5,5,555,"United Kingdom","Loyal Customers"
"2448",15641,119,138,227.24,4,3,2,432,"United Kingdom","Potential Loyalist"
"2449",15643,36,212,208.24,3,1,2,312,"United Kingdom","About To Sleep"
"2450",15644,238,199,424.1,4,5,3,453,"United Kingdom","Loyal Customers"
"2451",15645,52,51,153.54,5,1,1,511,"United Kingdom","New Customers"
"2452",15646,36,190,105.75,4,1,1,411,"United Kingdom","Promising"
"2453",15648,28,237,129.45,3,1,1,311,"United Kingdom","About To Sleep"
"2454",15649,2,369,8.5,1,1,1,111,"United Kingdom","Lost Lowest"
"2455",15651,32,69,69.07,5,1,1,511,"United Kingdom","New Customers"
"2456",15652,21,124,80.92,4,1,1,411,"United Kingdom","Promising"
"2457",15653,6,125,5.44,4,1,1,411,"United Kingdom","Promising"
"2458",15654,21,42,64.49,5,1,1,511,"United Kingdom","New Customers"
"2459",15655,37,266,134.78,3,1,1,311,"United Kingdom","About To Sleep"
"2460",15656,47,78,207.33,5,1,2,512,"United Kingdom","Potential Loyalist"
"2461",15657,1,55,1.25,5,1,1,511,"United Kingdom","New Customers"
"2462",15658,56,223,358.05,3,1,3,313,"United Kingdom","Potential Loyalist"
"2463",15659,11,76,60.05,5,1,1,511,"United Kingdom","New Customers"
"2464",15660,94,58,221.83,5,2,2,522,"United Kingdom","Potential Loyalist"
"2465",15661,5,350,4.55,2,1,1,211,"United Kingdom","Lost Lowest"
"2466",15663,9,139,22.59,4,1,1,411,"United Kingdom","Promising"
"2467",15664,19,83,74.61,5,1,1,511,"United Kingdom","New Customers"
"2468",15665,116,201,262.53,3,3,2,332,"United Kingdom","Need Attention"
"2469",15667,13,72,20.22,5,1,1,511,"United Kingdom","New Customers"
"2470",15668,1,250,1.06,3,1,1,311,"United Kingdom","About To Sleep"
"2471",15669,35,73,111.4,5,1,1,511,"United Kingdom","New Customers"
"2472",15670,12,329,37.8,2,1,1,211,"United Kingdom","Lost Lowest"
"2473",15671,81,51,205.76,5,2,2,522,"United Kingdom","Potential Loyalist"
"2474",15673,155,121,457.13,4,3,3,433,"United Kingdom","Potential Loyalist"
"2475",15674,135,106,1065.22,5,3,5,535,"United Kingdom","Loyal Customers"
"2476",15675,21,114,60.46,5,1,1,511,"United Kingdom","New Customers"
"2477",15676,216,42,706.53,5,4,5,545,"United Kingdom","Loyal Customers"
"2478",15677,33,82,118.21,5,1,1,511,"United Kingdom","New Customers"
"2479",15678,12,85,24.48,5,1,1,511,"United Kingdom","New Customers"
"2480",15679,110,57,121.48,5,2,1,521,"United Kingdom","Potential Loyalist"
"2481",15680,78,42,188.76,5,2,2,522,"United Kingdom","Potential Loyalist"
"2482",15681,67,51,135.22,5,2,1,521,"United Kingdom","Potential Loyalist"
"2483",15683,10,150,21.63,4,1,1,411,"United Kingdom","Promising"
"2484",15687,168,41,716.81,5,3,5,535,"United Kingdom","Loyal Customers"
"2485",15689,9,152,31.5,4,1,1,411,"United Kingdom","Promising"
"2486",15690,19,37,12.98,5,1,1,511,"United Kingdom","New Customers"
"2487",15691,2,285,3.8,2,1,1,211,"United Kingdom","Lost Lowest"
"2488",15692,12,61,22.85,5,1,1,511,"United Kingdom","New Customers"
"2489",15694,79,33,372.09,5,2,3,523,"United Kingdom","Potential Loyalist"
"2490",15695,22,299,63.52,2,1,1,211,"United Kingdom","Lost Lowest"
"2491",15696,177,66,821.53,5,4,5,545,"United Kingdom","Loyal Customers"
"2492",15699,18,50,111.26,5,1,1,511,"United Kingdom","New Customers"
"2493",15700,89,205,258.63,3,2,2,322,"United Kingdom","About To Sleep"
"2494",15701,237,35,697.18,5,5,5,555,"United Kingdom","Loyal Customers"
"2495",15703,5,297,14.65,2,1,1,211,"United Kingdom","Lost Lowest"
"2496",15704,117,173,377.56,4,3,3,433,"United Kingdom","Potential Loyalist"
"2497",15705,6,234,36.3,3,1,1,311,"United Kingdom","About To Sleep"
"2498",15706,59,92,309.29,5,2,2,522,"United Kingdom","Potential Loyalist"
"2499",15707,214,68,488.24,5,4,3,543,"United Kingdom","Loyal Customers"
"2500",15708,297,73,1213.25,5,5,5,555,"United Kingdom","Loyal Customers"
"2501",15709,6,316,14.49,2,1,1,211,"United Kingdom","Lost Lowest"
"2502",15712,53,42,194.34,5,1,2,512,"United Kingdom","Potential Loyalist"
"2503",15713,20,176,111.38,4,1,1,411,"United Kingdom","Promising"
"2504",15714,35,44,107.15,5,1,1,511,"United Kingdom","New Customers"
"2505",15716,118,178,270.07,4,3,2,432,"United Kingdom","Potential Loyalist"
"2506",15717,7,267,17.3,3,1,1,311,"United Kingdom","About To Sleep"
"2507",15719,938,65,2063.57,5,5,5,555,"United Kingdom","Loyal Customers"
"2508",15720,128,57,315.66,5,3,2,532,"United Kingdom","Potential Loyalist"
"2509",15721,91,44,187.2,5,2,2,522,"United Kingdom","Potential Loyalist"
"2510",15722,72,68,235.93,5,2,2,522,"United Kingdom","Potential Loyalist"
"2511",15723,41,397,106,1,1,1,111,"United Kingdom","Lost Lowest"
"2512",15724,12,234,43.5,3,1,1,311,"United Kingdom","About To Sleep"
"2513",15725,32,48,84.84,5,1,1,511,"United Kingdom","New Customers"
"2514",15727,302,49,980.94,5,5,5,555,"United Kingdom","Loyal Customers"
"2515",15728,4,82,16.1,5,1,1,511,"United Kingdom","New Customers"
"2516",15729,6,231,24.5,3,1,1,311,"United Kingdom","About To Sleep"
"2517",15730,73,98,213.98,5,2,2,522,"United Kingdom","Potential Loyalist"
"2518",15732,14,245,26.47,3,1,1,311,"United Kingdom","About To Sleep"
"2519",15733,10,315,43.5,2,1,1,211,"United Kingdom","Lost Lowest"
"2520",15734,26,147,125.94,4,1,1,411,"United Kingdom","Promising"
"2521",15737,81,47,328.68,5,2,2,522,"United Kingdom","Potential Loyalist"
"2522",15738,176,51,372.82,5,4,3,543,"United Kingdom","Loyal Customers"
"2523",15739,8,99,20.19,5,1,1,511,"United Kingdom","New Customers"
"2524",15740,9,82,22.25,5,1,1,511,"United Kingdom","New Customers"
"2525",15743,88,49,412.18,5,2,3,523,"United Kingdom","Potential Loyalist"
"2526",15744,3,110,0.87,5,1,1,511,"United Kingdom","New Customers"
"2527",15745,65,41,277.59,5,2,2,522,"United Kingdom","Potential Loyalist"
"2528",15746,29,167,41.83,4,1,1,411,"United Kingdom","Promising"
"2529",15747,93,45,228.74,5,2,2,522,"United Kingdom","Potential Loyalist"
"2530",15748,21,73,78.46,5,1,1,511,"United Kingdom","New Customers"
"2531",15749,15,268,46.24,3,1,1,311,"United Kingdom","About To Sleep"
"2532",15750,295,35,717.3,5,5,5,555,"United Kingdom","Loyal Customers"
"2533",15752,412,72,722.04,5,5,5,555,"United Kingdom","Loyal Customers"
"2534",15753,1,337,0.55,2,1,1,211,"United Kingdom","Lost Lowest"
"2535",15754,29,83,77.72,5,1,1,511,"United Kingdom","New Customers"
"2536",15755,149,34,474.8,5,3,3,533,"United Kingdom","Potential Loyalist"
"2537",15756,192,94,475.63,5,4,3,543,"United Kingdom","Loyal Customers"
"2538",15757,45,98,122.83,5,1,1,511,"United Kingdom","New Customers"
"2539",15758,9,57,39.85,5,1,1,511,"United Kingdom","New Customers"
"2540",15759,7,251,36.22,3,1,1,311,"United Kingdom","About To Sleep"
"2541",15762,37,98,148.07,5,1,1,511,"United Kingdom","New Customers"
"2542",15763,63,64,431.72,5,2,3,523,"United Kingdom","Potential Loyalist"
"2543",15764,188,114,532.9,5,4,4,544,"United Kingdom","Loyal Customers"
"2544",15766,11,97,35.29,5,1,1,511,"United Kingdom","New Customers"
"2545",15768,28,148,253.28,4,1,2,412,"United Kingdom","Potential Loyalist"
"2546",15769,147,40,300.67,5,3,2,532,"United Kingdom","Potential Loyalist"
"2547",15773,10,38,13.34,5,1,1,511,"United Kingdom","New Customers"
"2548",15774,25,101,120.05,5,1,1,511,"United Kingdom","New Customers"
"2549",15775,7,278,17.3,3,1,1,311,"United Kingdom","About To Sleep"
"2550",15776,18,166,75.31,4,1,1,411,"United Kingdom","Promising"
"2551",15777,22,274,88.79,3,1,1,311,"United Kingdom","About To Sleep"
"2552",15780,29,216,120.57,3,1,1,311,"United Kingdom","About To Sleep"
"2553",15781,21,58,85.3,5,1,1,511,"United Kingdom","New Customers"
"2554",15782,44,42,283.71,5,1,2,512,"United Kingdom","Potential Loyalist"
"2555",15783,14,43,48.11,5,1,1,511,"United Kingdom","New Customers"
"2556",15785,87,62,282.74,5,2,2,522,"United Kingdom","Potential Loyalist"
"2557",15786,280,76,788.43,5,5,5,555,"United Kingdom","Loyal Customers"
"2558",15787,206,59,445.93,5,4,3,543,"United Kingdom","Loyal Customers"
"2559",15789,25,391,24.96,1,1,1,111,"United Kingdom","Lost Lowest"
"2560",15790,35,43,119.85,5,1,1,511,"United Kingdom","New Customers"
"2561",15791,76,76,252.47,5,2,2,522,"United Kingdom","Potential Loyalist"
"2562",15793,13,42,53.82,5,1,1,511,"United Kingdom","New Customers"
"2563",15795,42,182,128.44,4,1,1,411,"United Kingdom","Promising"
"2564",15796,135,34,563.95,5,3,4,534,"United Kingdom","Loyal Customers"
"2565",15797,8,146,33.85,4,1,1,411,"United Kingdom","Promising"
"2566",15799,98,108,222.21,5,2,2,522,"United Kingdom","Potential Loyalist"
"2567",15800,119,140,322.81,4,3,2,432,"United Kingdom","Potential Loyalist"
"2568",15801,69,79,210.6,5,2,2,522,"United Kingdom","Potential Loyalist"
"2569",15802,3,175,1354.26,4,1,5,415,"United Kingdom","NULL"
"2570",15803,8,84,13.99,5,1,1,511,"United Kingdom","New Customers"
"2571",15804,274,33,1121.76,5,5,5,555,"United Kingdom","Loyal Customers"
"2572",15805,307,56,845.65,5,5,5,555,"United Kingdom","Loyal Customers"
"2573",15806,31,79,62.13,5,1,1,511,"United Kingdom","New Customers"
"2574",15807,48,83,123.9,5,1,1,511,"United Kingdom","New Customers"
"2575",15808,210,339,754.6,2,4,5,245,"United Kingdom","At Risk"
"2576",15809,43,68,176.66,5,1,2,512,"United Kingdom","Potential Loyalist"
"2577",15810,112,111,299.48,5,2,2,522,"United Kingdom","Potential Loyalist"
"2578",15811,139,50,491.76,5,3,3,533,"United Kingdom","Potential Loyalist"
"2579",15812,41,140,207.12,4,1,2,412,"United Kingdom","Potential Loyalist"
"2580",15813,40,240,151,3,1,1,311,"United Kingdom","About To Sleep"
"2581",15814,74,36,250.71,5,2,2,522,"United Kingdom","Potential Loyalist"
"2582",15815,49,96,105.86,5,1,1,511,"United Kingdom","New Customers"
"2583",15819,123,82,246.2,5,3,2,532,"United Kingdom","Potential Loyalist"
"2584",15820,17,352,38.24,2,1,1,211,"United Kingdom","Lost Lowest"
"2585",15821,62,77,229.18,5,2,2,522,"United Kingdom","Potential Loyalist"
"2586",15822,33,36,111.19,5,1,1,511,"United Kingdom","New Customers"
"2587",15823,17,370,85.19,1,1,1,111,"United Kingdom","Lost Lowest"
"2588",15825,20,205,176.79,3,1,2,312,"United Kingdom","About To Sleep"
"2589",15826,69,84,223.19,5,2,2,522,"United Kingdom","Potential Loyalist"
"2590",15827,134,106,629.87,5,3,4,534,"United Kingdom","Loyal Customers"
"2591",15829,51,132,53.69,4,1,1,411,"United Kingdom","Promising"
"2592",15830,41,62,122.84,5,1,1,511,"United Kingdom","New Customers"
"2593",15831,69,91,186.38,5,2,2,522,"United Kingdom","Potential Loyalist"
"2594",15832,54,287,124.75,2,1,1,211,"United Kingdom","Lost Lowest"
"2595",15834,276,103,1249.87,5,5,5,555,"United Kingdom","Loyal Customers"
"2596",15835,50,77,153.65,5,1,1,511,"United Kingdom","New Customers"
"2597",15836,12,78,112.34,5,1,1,511,"United Kingdom","New Customers"
"2598",15837,24,97,98.19,5,1,1,511,"United Kingdom","New Customers"
"2599",15838,169,44,335.86,5,3,2,532,"United Kingdom","Potential Loyalist"
"2600",15839,65,58,148.81,5,2,1,521,"United Kingdom","Potential Loyalist"
"2601",15840,28,91,57.9,5,1,1,511,"United Kingdom","New Customers"
"2602",15841,50,97,69.92,5,1,1,511,"United Kingdom","New Customers"
"2603",15843,8,336,57.15,2,1,1,211,"United Kingdom","Lost Lowest"
"2604",15844,11,79,19.73,5,1,1,511,"United Kingdom","New Customers"
"2605",15845,140,50,390.21,5,3,3,533,"United Kingdom","Potential Loyalist"
"2606",15847,22,71,73.7,5,1,1,511,"United Kingdom","New Customers"
"2607",15850,97,52,151.69,5,2,1,521,"United Kingdom","Potential Loyalist"
"2608",15852,22,219,73.81,3,1,1,311,"United Kingdom","About To Sleep"
"2609",15853,30,84,44.08,5,1,1,511,"United Kingdom","New Customers"
"2610",15854,140,37,411.05,5,3,3,533,"United Kingdom","Potential Loyalist"
"2611",15855,80,169,150.88,4,2,1,421,"United Kingdom","Potential Loyalist"
"2612",15856,653,37,1183.5,5,5,5,555,"United Kingdom","Loyal Customers"
"2613",15857,14,51,13.2,5,1,1,511,"United Kingdom","New Customers"
"2614",15858,191,48,440.69,5,4,3,543,"United Kingdom","Loyal Customers"
"2615",15860,142,73,488.41,5,3,3,533,"United Kingdom","Potential Loyalist"
"2616",15861,547,45,1186.67,5,5,5,555,"United Kingdom","Loyal Customers"
"2617",15862,147,41,402.47,5,3,3,533,"United Kingdom","Potential Loyalist"
"2618",15863,18,58,66.76,5,1,1,511,"United Kingdom","New Customers"
"2619",15864,24,55,67.84,5,1,1,511,"United Kingdom","New Customers"
"2620",15865,40,73,224.44,5,1,2,512,"United Kingdom","Potential Loyalist"
"2621",15866,45,134,174.25,4,1,2,412,"United Kingdom","Potential Loyalist"
"2622",15867,463,38,1589.46,5,5,5,555,"United Kingdom","Loyal Customers"
"2623",15869,15,310,32.13,2,1,1,211,"United Kingdom","Lost Lowest"
"2624",15870,76,65,136.94,5,2,1,521,"United Kingdom","Potential Loyalist"
"2625",15872,128,47,265.34,5,3,2,532,"United Kingdom","Potential Loyalist"
"2626",15874,137,96,759.63,5,3,5,535,"United Kingdom","Loyal Customers"
"2627",15877,131,34,242.3,5,3,2,532,"United Kingdom","Potential Loyalist"
"2628",15880,106,402,229.12,1,2,2,122,"United Kingdom","Lost Lowest"
"2629",15881,32,345,103.44,2,1,1,211,"United Kingdom","Lost Lowest"
"2630",15882,24,231,45.98,3,1,1,311,"United Kingdom","About To Sleep"
"2631",15883,49,35,144.78,5,1,1,511,"United Kingdom","New Customers"
"2632",15885,18,125,102.35,4,1,1,411,"United Kingdom","Promising"
"2633",15886,12,93,35.97,5,1,1,511,"United Kingdom","New Customers"
"2634",15888,14,112,32.95,5,1,1,511,"United Kingdom","New Customers"
"2635",15889,93,189,268.77,4,2,2,422,"United Kingdom","Potential Loyalist"
"2636",15891,62,259,164.41,3,2,1,321,"United Kingdom","About To Sleep"
"2637",15894,41,286,82.49,2,1,1,211,"United Kingdom","Lost Lowest"
"2638",15895,11,182,21.83,4,1,1,411,"United Kingdom","Promising"
"2639",15897,24,227,50.21,3,1,1,311,"United Kingdom","About To Sleep"
"2640",15898,87,34,287.85,5,2,2,522,"United Kingdom","Potential Loyalist"
"2641",15899,4,401,16.5,1,1,1,111,"United Kingdom","Lost Lowest"
"2642",15900,51,56,103.61,5,1,1,511,"United Kingdom","New Customers"
"2643",15901,116,49,243.55,5,3,2,532,"United Kingdom","Potential Loyalist"
"2644",15903,75,42,166.56,5,2,1,521,"United Kingdom","Potential Loyalist"
"2645",15904,30,41,88.6,5,1,1,511,"United Kingdom","New Customers"
"2646",15906,151,52,515.11,5,3,4,534,"United Kingdom","Loyal Customers"
"2647",15907,249,36,644.97,5,5,4,554,"United Kingdom","Loyal Customers"
"2648",15909,7,206,13.02,3,1,1,311,"United Kingdom","About To Sleep"
"2649",15910,267,33,484,5,5,3,553,"United Kingdom","Loyal Customers"
"2650",15912,19,211,39.82,3,1,1,311,"United Kingdom","About To Sleep"
"2651",15916,160,49,613.8,5,3,4,534,"United Kingdom","Loyal Customers"
"2652",15917,12,280,61.8,3,1,1,311,"United Kingdom","About To Sleep"
"2653",15918,40,223,100.57,3,1,1,311,"United Kingdom","About To Sleep"
"2654",15919,143,52,352.44,5,3,3,533,"United Kingdom","Potential Loyalist"
"2655",15920,60,187,129.56,4,2,1,421,"United Kingdom","Potential Loyalist"
"2656",15921,25,205,94.68,3,1,1,311,"United Kingdom","About To Sleep"
"2657",15922,12,405,51.45,1,1,1,111,"United Kingdom","Lost Lowest"
"2658",15923,21,405,59.11,1,1,1,111,"United Kingdom","Lost Lowest"
"2659",15925,12,227,34.75,3,1,1,311,"United Kingdom","About To Sleep"
"2660",15930,21,100,84.48,5,1,1,511,"United Kingdom","New Customers"
"2661",15932,119,37,184.75,5,3,2,532,"United Kingdom","Potential Loyalist"
"2662",15933,74,54,158.04,5,2,1,521,"United Kingdom","Potential Loyalist"
"2663",15935,12,272,327.54,3,1,2,312,"United Kingdom","About To Sleep"
"2664",15937,7,97,16.6,5,1,1,511,"United Kingdom","New Customers"
"2665",15938,18,145,41.77,4,1,1,411,"United Kingdom","Promising"
"2666",15939,77,122,140.63,4,2,1,421,"United Kingdom","Potential Loyalist"
"2667",15940,2,344,12.95,2,1,1,211,"United Kingdom","Lost Lowest"
"2668",15942,14,166,37.21,4,1,1,411,"United Kingdom","Promising"
"2669",15944,6,309,30.5,2,1,1,211,"United Kingdom","Lost Lowest"
"2670",15945,2,398,5.5,1,1,1,111,"United Kingdom","Lost Lowest"
"2671",15947,29,115,116.64,5,1,1,511,"United Kingdom","New Customers"
"2672",15948,60,41,151.29,5,2,1,521,"United Kingdom","Potential Loyalist"
"2673",15949,19,49,34.67,5,1,1,511,"United Kingdom","New Customers"
"2674",15950,103,34,366.63,5,2,3,523,"United Kingdom","Potential Loyalist"
"2675",15951,43,34,170.63,5,1,2,512,"United Kingdom","Potential Loyalist"
"2676",15952,91,66,298.08,5,2,2,522,"United Kingdom","Potential Loyalist"
"2677",15953,103,48,289.69,5,2,2,522,"United Kingdom","Potential Loyalist"
"2678",15955,185,57,530.07,5,4,4,544,"United Kingdom","Loyal Customers"
"2679",15957,42,64,117.09,5,1,1,511,"United Kingdom","New Customers"
"2680",15958,7,107,27.89,5,1,1,511,"United Kingdom","New Customers"
"2681",15963,28,52,67.48,5,1,1,511,"United Kingdom","New Customers"
"2682",15965,122,50,279.1,5,3,2,532,"United Kingdom","Potential Loyalist"
"2683",15967,84,56,240.88,5,2,2,522,"United Kingdom","Potential Loyalist"
"2684",15969,21,35,162.45,5,1,1,511,"United Kingdom","New Customers"
"2685",15970,11,336,28.6,2,1,1,211,"United Kingdom","Lost Lowest"
"2686",15971,35,50,81.39,5,1,1,511,"United Kingdom","New Customers"
"2687",15973,6,268,39.61,3,1,1,311,"United Kingdom","About To Sleep"
"2688",15974,177,72,498.34,5,4,3,543,"United Kingdom","Loyal Customers"
"2689",15975,24,117,51.44,4,1,1,411,"United Kingdom","Promising"
"2690",15976,98,198,235.95,4,2,2,422,"United Kingdom","Potential Loyalist"
"2691",15977,65,50,194.96,5,2,2,522,"United Kingdom","Potential Loyalist"
"2692",15978,49,110,96.18,5,1,1,511,"United Kingdom","New Customers"
"2693",15980,43,121,89.12,4,1,1,411,"United Kingdom","Promising"
"2694",15981,97,57,214.15,5,2,2,522,"United Kingdom","Potential Loyalist"
"2695",15983,113,55,237.4,5,2,2,522,"United Kingdom","Potential Loyalist"
"2696",15984,275,35,753.81,5,5,5,555,"United Kingdom","Loyal Customers"
"2697",15985,38,156,67.77,4,1,1,411,"United Kingdom","Promising"
"2698",15986,14,63,12.56,5,1,1,511,"United Kingdom","New Customers"
"2699",15987,140,45,301.65,5,3,2,532,"United Kingdom","Potential Loyalist"
"2700",15988,27,52,93.2,5,1,1,511,"United Kingdom","New Customers"
"2701",15990,52,77,158.85,5,1,1,511,"United Kingdom","New Customers"
"2702",15992,3,36,18.33,5,1,1,511,"United Kingdom","New Customers"
"2703",15993,560,41,1271.81,5,5,5,555,"United Kingdom","Loyal Customers"
"2704",15994,35,87,118.58,5,1,1,511,"United Kingdom","New Customers"
"2705",15996,131,121,525.91,4,3,4,434,"United Kingdom","Loyal Customers"
"2706",15998,509,69,1295.94,5,5,5,555,"United Kingdom","Loyal Customers"
"2707",16000,9,35,30.11,5,1,1,511,"United Kingdom","New Customers"
"2708",16003,103,62,516.9,5,2,4,524,"United Kingdom","Recent High Spender"
"2709",16005,218,45,517.44,5,4,4,544,"United Kingdom","Loyal Customers"
"2710",16006,8,244,12.62,3,1,1,311,"United Kingdom","About To Sleep"
"2711",16007,385,80,687.66,5,5,5,555,"United Kingdom","Loyal Customers"
"2712",16008,33,56,69.68,5,1,1,511,"United Kingdom","New Customers"
"2713",16009,90,55,298.25,5,2,2,522,"United Kingdom","Potential Loyalist"
"2714",16010,86,278,191.25,3,2,2,322,"United Kingdom","About To Sleep"
"2715",16011,212,41,448.65,5,4,3,543,"United Kingdom","Loyal Customers"
"2716",16012,94,68,243.23,5,2,2,522,"United Kingdom","Potential Loyalist"
"2717",16013,151,36,444.63,5,3,3,533,"United Kingdom","Potential Loyalist"
